word,order_id,seller_state,count,english,sentiment,specificity
contato,06ef1c484cc535575da1724b5c6b913a,SP,1,no-contact,NEGATIVE,12.0
nem,b38eef08b40fc62c878cc175dd26cd8d,SP,1,not-even,NEGATIVE,9.2
contato,0de5dbc9f3226761687d84b54057efba,PR,1,no-contact,NEGATIVE,12.0
falta,0de5dbc9f3226761687d84b54057efba,PR,1,falta,NEGATIVE,5.3
conforme,655e65fc77c14d8f715cf7f9684182b2,SP,1,as-expected,POSITIVE,4.3
duas,a0c370a65210b6a6e739cf8e302b9c77,SP,1,two-weeks,NEGATIVE,5.4
prazo,483ad8e78dc16136316aded1f0602031,SP,2,on-time,POSITIVE,5.6
dentro,483ad8e78dc16136316aded1f0602031,SP,1,within,POSITIVE,5.8
entregaram,483ad8e78dc16136316aded1f0602031,SP,1,entregaram,NEGATIVE,2.5
prazo,9537e35e835d4ae6b7b219b8b2e36817,SP,2,on-time,POSITIVE,5.6
conforme,9537e35e835d4ae6b7b219b8b2e36817,SP,1,as-expected,POSITIVE,4.3
perfeito,7beece85fb714c481300a516c9fb1ade,SP,1,perfect,POSITIVE,48.0
adorei,7beece85fb714c481300a516c9fb1ade,SP,1,loved,POSITIVE,78.5
lindo,7beece85fb714c481300a516c9fb1ade,SP,1,beautiful,POSITIVE,41.8
prazo,3cde8944e2cad2f0494cf3f146b4081b,SC,1,on-time,POSITIVE,5.6
chegou,3cde8944e2cad2f0494cf3f146b4081b,SC,1,arrived,POSITIVE,2.5
bom,3cde8944e2cad2f0494cf3f146b4081b,SC,1,good,POSITIVE,13.5
dentro,3cde8944e2cad2f0494cf3f146b4081b,SC,1,within,POSITIVE,5.8
prazo,73bf036e9d518e060d6f766d816483cb,SP,1,on-time,POSITIVE,5.6
qualidade,73bf036e9d518e060d6f766d816483cb,SP,1,quality,POSITIVE,3.6
otimo,73bf036e9d518e060d6f766d816483cb,SP,1,great,POSITIVE,40.4
chegou,0ba01684638233b0955369c3ccbdb414,SP,1,arrived,POSITIVE,2.5
perfeito,f1ebfc223dc0c69af08b4810a6a200ca,SP,1,perfect,POSITIVE,48.0
chegou,8b12069891e5fff6b77a312c835e3904,SP,1,arrived,POSITIVE,2.5
qualidade,8b12069891e5fff6b77a312c835e3904,SP,1,quality,POSITIVE,3.6
amei,8b12069891e5fff6b77a312c835e3904,SP,1,loved-it,POSITIVE,119.8
embalado,1d48ff4287c2ff4e757091486fa7c6d6,SC,1,well-packed,POSITIVE,11.0
prazo,d5c8ece04dd0b02a4e72e1938194dd22,SP,1,on-time,POSITIVE,5.6
dentro,d5c8ece04dd0b02a4e72e1938194dd22,SP,1,within,POSITIVE,5.8
satisfeita,d5c8ece04dd0b02a4e72e1938194dd22,SP,1,satisfied,POSITIVE,15.1
prazo,2e175b759e9d426f83e9b55b6a0661b2,SP,1,on-time,POSITIVE,5.6
nem,759fc48b9360c6710317b337b9e8a974,SP,1,not-even,NEGATIVE,9.2
diferente,759fc48b9360c6710317b337b9e8a974,SP,1,different-item,NEGATIVE,6.3
obrigado,69ce5a9c71e938c852ea2142a90dddb7,SP,1,thank-you,POSITIVE,9.7
boa,c1387d81aa7018f9ecca06376610696d,MA,1,good(f),POSITIVE,4.9
prazo,81fc6e842f84e86ce89b0f2e120e04cb,SP,1,on-time,POSITIVE,5.6
chegou,81fc6e842f84e86ce89b0f2e120e04cb,SP,1,arrived,POSITIVE,2.5
dentro,81fc6e842f84e86ce89b0f2e120e04cb,SP,1,within,POSITIVE,5.8
satisfeita,81fc6e842f84e86ce89b0f2e120e04cb,SP,1,satisfied,POSITIVE,15.1
recomendo,00f251b943aba645652c7138e4716fee,SP,1,recommend,POSITIVE,8.1
satisfeita,00f251b943aba645652c7138e4716fee,SP,1,satisfied,POSITIVE,15.1
aguardando,63c10abe3e4a1cfbeda3cdde88766893,SP,1,still-waiting,NEGATIVE,10.9
resposta,63c10abe3e4a1cfbeda3cdde88766893,SP,1,no-response,NEGATIVE,23.5
hoje,63c10abe3e4a1cfbeda3cdde88766893,SP,1,hoje,NEGATIVE,7.1
perfeito,a41bb2f937139613df86a333fdbaa7c9,SP,1,perfect,POSITIVE,48.0
qualidade,2efef48118e6846607240cd8910e05d0,SP,1,quality,POSITIVE,3.6
excelente,2efef48118e6846607240cd8910e05d0,SP,1,excellent,POSITIVE,91.3
atendimento,2efef48118e6846607240cd8910e05d0,SP,1,atendimento,POSITIVE,4.1
prazo,0cae0419c5938004fa8b8dba302552d1,SP,1,on-time,POSITIVE,5.6
recomendo,0cae0419c5938004fa8b8dba302552d1,SP,1,recommend,POSITIVE,8.1
qualidade,0cae0419c5938004fa8b8dba302552d1,SP,1,quality,POSITIVE,3.6
gostei,0cae0419c5938004fa8b8dba302552d1,SP,1,liked,POSITIVE,4.1
boa,0cae0419c5938004fa8b8dba302552d1,SP,1,good(f),POSITIVE,4.9
comprar,0cae0419c5938004fa8b8dba302552d1,SP,1,buy-again,POSITIVE,3.1
recomendo,b191ff55d8fb38b19dca4409b536f14c,RJ,1,recommend,POSITIVE,8.1
super,b191ff55d8fb38b19dca4409b536f14c,RJ,1,super,POSITIVE,16.4
prazo,06d7e8a85f5cfef576c5303ed7d7f2e5,DF,1,on-time,POSITIVE,5.6
receber,75a935207305c1dd6146a8012323cad9,SP,1,yet-to-receive,NEGATIVE,4.7
dinheiro,75a935207305c1dd6146a8012323cad9,SP,1,money-back,NEGATIVE,31.2
troca,75a935207305c1dd6146a8012323cad9,SP,1,exchange,NEGATIVE,6.1
gostaria,75a935207305c1dd6146a8012323cad9,SP,1,gostaria,NEGATIVE,4.5
perfeito,b636037a882bd588f102f9f3fc29b2ca,SP,1,perfect,POSITIVE,48.0
conforme,475f773f6c0d909e49b758adb2401e3a,SP,2,as-expected,POSITIVE,4.3
hoje,475f773f6c0d909e49b758adb2401e3a,SP,1,hoje,NEGATIVE,7.1
defeito,475f773f6c0d909e49b758adb2401e3a,SP,1,defective,NEGATIVE,4.2
prazo,e387920071d53124f3db7d7b1a42c257,SP,1,on-time,POSITIVE,5.6
chegou,e387920071d53124f3db7d7b1a42c257,SP,1,arrived,POSITIVE,2.5
resposta,bdf7cbcf2a174866c15ade0d9a55bf7d,PR,1,no-response,NEGATIVE,23.5
recomendo,579d1ca1c229566ac9ad0bb17a50f99b,SP,1,recommend,POSITIVE,8.1
qualidade,579d1ca1c229566ac9ad0bb17a50f99b,SP,1,quality,POSITIVE,3.6
chegou,f4836c9fdf304c98f625b549ea6bbc39,SP,1,arrived,POSITIVE,2.5
prazo,e9e76f41dadb7c83d5f8dcbd2ca7473a,SP,1,on-time,POSITIVE,5.6
dentro,e9e76f41dadb7c83d5f8dcbd2ca7473a,SP,1,within,POSITIVE,5.8
recomendo,bac1117353bfc077a092eb57e24419cc,SP,1,recommend,POSITIVE,8.1
lindo,bac1117353bfc077a092eb57e24419cc,SP,1,beautiful,POSITIVE,41.8
recomendo,59463b9c36d6a23c7c054114382f6d33,SP,1,recommend,POSITIVE,8.1
adorei,59463b9c36d6a23c7c054114382f6d33,SP,1,loved,POSITIVE,78.5
excelente,0ec7299d65db721d9a6b5c95c2ff494a,SP,1,excellent,POSITIVE,91.3
momento,7b2e128ff26556462b7d217f1b67600b,SP,1,until-now,NEGATIVE,7.6
prazo,dcd9b00fff62919c208f9e424f8b2c13,RS,1,on-time,POSITIVE,5.6
chegou,dcd9b00fff62919c208f9e424f8b2c13,RS,1,arrived,POSITIVE,2.5
perfeito,dcd9b00fff62919c208f9e424f8b2c13,RS,1,perfect,POSITIVE,48.0
prazo,635607b37cf3b851396ef5a76be8b89f,MG,1,on-time,POSITIVE,5.6
bom,635607b37cf3b851396ef5a76be8b89f,MG,1,good,POSITIVE,13.5
gostei,635607b37cf3b851396ef5a76be8b89f,MG,1,liked,POSITIVE,4.1
bom,634e8f4c0f6744a626f77f39770ac6aa,PR,1,good,POSITIVE,13.5
bom,efe03a561138a005da4b1e37d1b2ef36,SP,1,good,POSITIVE,13.5
recomendo,efe03a561138a005da4b1e37d1b2ef36,SP,1,recommend,POSITIVE,8.1
prazo,492b48333a37f2f70213b81672d4aa06,SP,1,on-time,POSITIVE,5.6
dentro,492b48333a37f2f70213b81672d4aa06,SP,1,within,POSITIVE,5.8
gostei,e87c331d21a3fb3085079a9b32f4a56c,MG,2,liked,POSITIVE,4.1
cor,e87c331d21a3fb3085079a9b32f4a56c,MG,1,cor,NEGATIVE,2.1
chegou,e77b736410809924bdd6ceea09559cfb,SP,1,arrived,POSITIVE,2.5
defeito,e77b736410809924bdd6ceea09559cfb,SP,1,defective,NEGATIVE,4.2
troca,2a743fc30067036b7910663ced5a0b7b,SP,1,exchange,NEGATIVE,6.1
aguardo,aeb81ccabe4f164a26e763cd5b07fd99,SP,1,waiting,NEGATIVE,11.0
retorno,aeb81ccabe4f164a26e763cd5b07fd99,SP,1,no-callback,NEGATIVE,19.4
prazo,1e189a60261c3efb60bdace6d37ac223,SP,1,on-time,POSITIVE,5.6
dois,ca36cc19c0a413c8f724ae07323cd2cc,SP,1,dois,NEGATIVE,5.5
prazo,f58c538485f196aedcc7a7f6cbe34dd6,SP,2,on-time,POSITIVE,5.6
excelente,b6e5ddeaf2e5b56015e295beb333f305,SP,1,excellent,POSITIVE,91.3
prazo,f0fb77580603e4f955c60d3fe023553f,MA,1,on-time,POSITIVE,5.6
chegou,f97c752350c4546ad37ac0e5adf87f93,SP,1,arrived,POSITIVE,2.5
recomendo,956f15dfe9a7f2414a02c445fdbb865a,SP,1,recommend,POSITIVE,8.1
recomendo,6e8e751584b3e3141e3e3c39f71408c2,SP,1,recommend,POSITIVE,8.1
bom,20f136d890c31a62486c809f91a5b098,SP,1,good,POSITIVE,13.5
boa,20f136d890c31a62486c809f91a5b098,SP,1,good(f),POSITIVE,4.9
prazo,ab6e1678559b60b6e6a7db4837d6664d,SP,1,on-time,POSITIVE,5.6
excelente,3daeecbd44a76530c8e9d0ac1ea4f581,SP,1,excellent,POSITIVE,91.3
defeito,009838529bb913846ab6670d22865381,SP,1,defective,NEGATIVE,4.2
boa,93aa1607392862dacfb4b54774480f1d,SP,1,good(f),POSITIVE,4.9
qualidade,cc80e8ed42d1d4ac3dbe8e800672d01c,PR,1,quality,POSITIVE,3.6
chegou,15564b81a39383f08dc90fa1fac055bf,PR,1,arrived,POSITIVE,2.5
prazo,4433ebc14c69e56090cb4e96d574d9c3,SP,1,on-time,POSITIVE,5.6
prazo,54822c94cce4ceb64eb08bbb05fa8fea,SP,1,on-time,POSITIVE,5.6
recomendo,54822c94cce4ceb64eb08bbb05fa8fea,SP,1,recommend,POSITIVE,8.1
boa,13ab379ac762d840b29042681a1a6156,SP,1,good(f),POSITIVE,4.9
comprar,13ab379ac762d840b29042681a1a6156,SP,1,buy-again,POSITIVE,3.1
hoje,13ab379ac762d840b29042681a1a6156,SP,1,hoje,NEGATIVE,7.1
excelente,9c9b9122cad8803b5a5373345e256d99,SP,1,excellent,POSITIVE,91.3
fiscal,e7ffbd51295367d5f8a78ba036ac2b49,SP,1,fiscal,NEGATIVE,4.8
super,efd5eba320d140f8659440d74a81fc90,MG,1,super,POSITIVE,16.4
conforme,efd5eba320d140f8659440d74a81fc90,MG,1,as-expected,POSITIVE,4.3
satisfeito,efd5eba320d140f8659440d74a81fc90,MG,1,satisfeito,POSITIVE,24.9
correto,efd5eba320d140f8659440d74a81fc90,MG,1,correto,POSITIVE,4.2
conforme,f43852197ba26a2152a47dcb6d17ffe3,SP,1,as-expected,POSITIVE,4.3
super,643e340c6c562d108526c36d5a94c027,PR,1,super,POSITIVE,16.4
quero,643e340c6c562d108526c36d5a94c027,PR,1,I-want-refund,NEGATIVE,12.0
fiz,643e340c6c562d108526c36d5a94c027,PR,1,I-made-complaint,NEGATIVE,4.0
dinheiro,643e340c6c562d108526c36d5a94c027,PR,1,money-back,NEGATIVE,31.2
pedi,a12c7cc529c689355b84f45a8992971d,SP,1,pedi,NEGATIVE,4.7
prazo,0af403b34dc11cd542ac6d94ad39aede,SP,1,on-time,POSITIVE,5.6
chegou,0af403b34dc11cd542ac6d94ad39aede,SP,1,arrived,POSITIVE,2.5
recomendo,0af403b34dc11cd542ac6d94ad39aede,SP,1,recommend,POSITIVE,8.1
super,0af403b34dc11cd542ac6d94ad39aede,SP,1,super,POSITIVE,16.4
satisfeita,0af403b34dc11cd542ac6d94ad39aede,SP,1,satisfied,POSITIVE,15.1
prazo,4f25074c14f57fb1a98808c9a2f820df,RS,1,on-time,POSITIVE,5.6
chegou,4f25074c14f57fb1a98808c9a2f820df,RS,1,arrived,POSITIVE,2.5
prazo,274c63b06327262e50b1798060d9dea9,SP,1,on-time,POSITIVE,5.6
dentro,274c63b06327262e50b1798060d9dea9,SP,1,within,POSITIVE,5.8
bom,3d2919530aea3496b5773b143910145f,SP,1,good,POSITIVE,13.5
qualidade,4212c4acae39b267aabc4696d873cbcf,SP,1,quality,POSITIVE,3.6
boa,4212c4acae39b267aabc4696d873cbcf,SP,1,good(f),POSITIVE,4.9
prazo,d455a8b19923a717a1d1cfb67604e8c6,SP,1,on-time,POSITIVE,5.6
bom,fc746d47c955d1db95910a81fb288e23,SP,1,good,POSITIVE,13.5
recomendo,fc746d47c955d1db95910a81fb288e23,SP,1,recommend,POSITIVE,8.1
super,fc746d47c955d1db95910a81fb288e23,SP,1,super,POSITIVE,16.4
prazo,96c1f803bd98812f30e0e72841822e3e,SP,1,on-time,POSITIVE,5.6
perfeito,96c1f803bd98812f30e0e72841822e3e,SP,1,perfect,POSITIVE,48.0
prazo,aee1ebae09f6d91ca6a459bf47b14072,RJ,1,on-time,POSITIVE,5.6
recomendo,aee1ebae09f6d91ca6a459bf47b14072,RJ,1,recommend,POSITIVE,8.1
gostei,c00241b8d22988b4f305a817f47bee80,RJ,1,liked,POSITIVE,4.1
perfeito,c00241b8d22988b4f305a817f47bee80,RJ,1,perfect,POSITIVE,48.0
atendimento,c00241b8d22988b4f305a817f47bee80,RJ,1,atendimento,POSITIVE,4.1
prazo,bf43328103299ae529116e4521e82191,SP,1,on-time,POSITIVE,5.6
prazo,725bde8878fcc8a1baf2c8ceef40d726,SP,2,on-time,POSITIVE,5.6
prazo,4017df0a0c73564d88bd596e06e42c2d,SP,1,on-time,POSITIVE,5.6
adorei,4017df0a0c73564d88bd596e06e42c2d,SP,1,loved,POSITIVE,78.5
gostei,de4090fd9b7900d46323b0c7c36b7128,MG,1,liked,POSITIVE,4.1
bom,21dd600edd64e225d04af3670d1803b3,SP,1,good,POSITIVE,13.5
recomendo,21dd600edd64e225d04af3670d1803b3,SP,1,recommend,POSITIVE,8.1
prazo,90ec7e058a164b8dccce02591de2f99a,SP,1,on-time,POSITIVE,5.6
bom,24125310335475b73015f74ec4327c2a,SP,1,good,POSITIVE,13.5
quero,3ef6bcdda6193f8657168ba7e8b3e948,RJ,1,I-want-refund,NEGATIVE,12.0
contato,3ef6bcdda6193f8657168ba7e8b3e948,RJ,1,no-contact,NEGATIVE,12.0
chegou,006e91ddb0674525f84ce0da0655c7ba,SP,1,arrived,POSITIVE,2.5
obrigado,38d11c87fc409de31e930084abb0c7a4,SP,1,thank-you,POSITIVE,9.7
prazo,97df9530497023b31dd0654f5908e41b,SP,1,on-time,POSITIVE,5.6
bom,97df9530497023b31dd0654f5908e41b,SP,2,good,POSITIVE,13.5
bom,1e36204fd8a2e695a35dd5e41cd392d8,BA,1,good,POSITIVE,13.5
qualidade,5509f25fd68fac3fe49fc1a532ba33ef,SP,1,quality,POSITIVE,3.6
boa,5509f25fd68fac3fe49fc1a532ba33ef,SP,1,good(f),POSITIVE,4.9
adorei,5509f25fd68fac3fe49fc1a532ba33ef,SP,1,loved,POSITIVE,78.5
prazo,07d60a76803db63f0ca6708011e8cf9b,RJ,1,on-time,POSITIVE,5.6
chegou,07d60a76803db63f0ca6708011e8cf9b,RJ,1,arrived,POSITIVE,2.5
gostei,8071505187465938d3f033c82180edc6,SP,1,liked,POSITIVE,4.1
boa,8071505187465938d3f033c82180edc6,SP,1,good(f),POSITIVE,4.9
super,ac44d431499dd1f572a4dc7408581e7f,GO,1,super,POSITIVE,16.4
satisfeito,ac44d431499dd1f572a4dc7408581e7f,GO,1,satisfeito,POSITIVE,24.9
entregaram,ac44d431499dd1f572a4dc7408581e7f,GO,1,entregaram,NEGATIVE,2.5
prazo,0f45620a11a03ee4bdf8f0877f47ad28,RS,1,on-time,POSITIVE,5.6
cor,4642ed1845e7cd193a89f622e9f4611b,SP,1,cor,NEGATIVE,2.1
gostei,0a6b6d3fb4616f5b647bc8b0b8f69e0d,SC,1,liked,POSITIVE,4.1
quero,fd9fd21af695ddc1b8200a18954f7b73,SP,1,I-want-refund,NEGATIVE,12.0
paguei,fd9fd21af695ddc1b8200a18954f7b73,SP,2,I-paid-for,NEGATIVE,9.6
chegou,80fcac926630a1f8dac09acd966434ed,SP,1,arrived,POSITIVE,2.5
conforme,80fcac926630a1f8dac09acd966434ed,SP,1,as-expected,POSITIVE,4.3
defeito,80fcac926630a1f8dac09acd966434ed,SP,1,defective,NEGATIVE,4.2
pedi,7e8af96fabba7a99d5206b8db4b7b098,SP,1,pedi,NEGATIVE,4.7
chegou,d917b61df82dea35fe77a6dd3f6022e3,SP,1,arrived,POSITIVE,2.5
dois,d917b61df82dea35fe77a6dd3f6022e3,SP,1,dois,NEGATIVE,5.5
saber,d917b61df82dea35fe77a6dd3f6022e3,SP,1,saber,NEGATIVE,8.1
recomendo,e95cac7e9ed8e477d726d47f72f420c6,SP,1,recommend,POSITIVE,8.1
conforme,35084b4c2264dec95673bc5b657289c0,SP,1,as-expected,POSITIVE,4.3
cor,35084b4c2264dec95673bc5b657289c0,SP,1,cor,NEGATIVE,2.1
gostei,432aaf21d85167c2c86ec9448c4e42cc,SP,1,liked,POSITIVE,4.1
qualidade,6e28885b3b46ef6ae9dfa9209e1c8c48,SP,1,quality,POSITIVE,3.6
aguardando,a7547ae74369b19c925d4d0f11047e7c,SP,1,still-waiting,NEGATIVE,10.9
correto,2b60eebc028bc36dca9f731556d1581f,MG,1,correto,POSITIVE,4.2
recomendo,afde95a684781b6fa700b1e2fc79416c,PE,1,recommend,POSITIVE,8.1
excelente,724c7b9d5d226631f82c0c09a9f51685,MG,1,excellent,POSITIVE,91.3
prazo,3cf0c41fd2773c0890ece77fd53e071d,MG,1,on-time,POSITIVE,5.6
comprar,3cf0c41fd2773c0890ece77fd53e071d,MG,1,buy-again,POSITIVE,3.1
obrigado,3cf0c41fd2773c0890ece77fd53e071d,MG,1,thank-you,POSITIVE,9.7
adorei,55d599a99424bf5a0293a84f8f65a13f,PR,1,loved,POSITIVE,78.5
bom,c3a937f97910c3602c1e4cdb4b951b1e,RS,1,good,POSITIVE,13.5
prazo,21717aa89515f9499d2c94578f7848f8,SP,1,on-time,POSITIVE,5.6
lindo,21717aa89515f9499d2c94578f7848f8,SP,1,beautiful,POSITIVE,41.8
conforme,25be8e0ff01817a8a96f61605da2e447,MG,1,as-expected,POSITIVE,4.3
chegou,37069a22c82db05d43b447a96abf4af0,MG,1,arrived,POSITIVE,2.5
recomendo,78efa452393fd1c902416648db793ccf,SP,1,recommend,POSITIVE,8.1
satisfeito,78efa452393fd1c902416648db793ccf,SP,1,satisfeito,POSITIVE,24.9
chegou,8d39667dd1c683e4a8b9dc1f16d08cb9,DF,1,arrived,POSITIVE,2.5
amei,8d39667dd1c683e4a8b9dc1f16d08cb9,DF,1,loved-it,POSITIVE,119.8
obrigado,8d39667dd1c683e4a8b9dc1f16d08cb9,DF,1,thank-you,POSITIVE,9.7
gostei,4c9147aeea82dddeeff09c3a170a4820,SP,1,liked,POSITIVE,4.1
gostei,bb057bfbaef57c23461268a4788c0a27,MG,1,liked,POSITIVE,4.1
previsto,bb057bfbaef57c23461268a4788c0a27,MG,1,expected,POSITIVE,10.3
aguardando,bb057bfbaef57c23461268a4788c0a27,MG,1,still-waiting,NEGATIVE,10.9
diferente,bb057bfbaef57c23461268a4788c0a27,MG,1,different-item,NEGATIVE,6.3
prazo,0121cfa7c946e6589f50d7012d3eb5eb,RS,1,on-time,POSITIVE,5.6
bom,0121cfa7c946e6589f50d7012d3eb5eb,RS,1,good,POSITIVE,13.5
recomendo,0121cfa7c946e6589f50d7012d3eb5eb,RS,1,recommend,POSITIVE,8.1
prazo,34245c681fa744fbba46cdafcd007135,SP,1,on-time,POSITIVE,5.6
recomendo,34245c681fa744fbba46cdafcd007135,SP,1,recommend,POSITIVE,8.1
bom,aec77276e0dacfea29f58e0908b46e21,PR,1,good,POSITIVE,13.5
dentro,eb22a3bed09014af3e8b797ca6261a9e,SP,1,within,POSITIVE,5.8
previsto,eb22a3bed09014af3e8b797ca6261a9e,SP,1,expected,POSITIVE,10.3
prazo,9d53eb1894b55d3730b9291fb6a8886f,RJ,1,on-time,POSITIVE,5.6
receber,55dfff244bc5d5f81d58d4148062c9b6,SP,1,yet-to-receive,NEGATIVE,4.7
tinha,55dfff244bc5d5f81d58d4148062c9b6,SP,1,tinha,NEGATIVE,3.2
prazo,0dc2734aeb43fcd6b5c4a6d6296f50c5,CE,1,on-time,POSITIVE,5.6
bom,0dc2734aeb43fcd6b5c4a6d6296f50c5,CE,1,good,POSITIVE,13.5
qualidade,0dc2734aeb43fcd6b5c4a6d6296f50c5,CE,1,quality,POSITIVE,3.6
recomendo,f0b47dadd5f372c41ae2cab6c72877da,SP,1,recommend,POSITIVE,8.1
lindo,2850b44a6ac24793c4c0dc86095ff024,SP,1,beautiful,POSITIVE,41.8
prazo,0a1bbcb7a1af6b58931664e147542a2d,SP,1,on-time,POSITIVE,5.6
otimo,0a1bbcb7a1af6b58931664e147542a2d,SP,1,great,POSITIVE,40.4
prazo,3cf35e66383eac0fa651e99728d09c8c,RJ,1,on-time,POSITIVE,5.6
chegou,3cf35e66383eac0fa651e99728d09c8c,RJ,1,arrived,POSITIVE,2.5
perfeito,de59016b99422f0bbd7e51a301bf2578,SP,1,perfect,POSITIVE,48.0
prazo,2a5243c1617fc7fbba213c4960700889,SP,1,on-time,POSITIVE,5.6
bom,49935c2c36ceb474c290a1987bbb941e,SP,1,good,POSITIVE,13.5
recomendo,4139faf4f621fe4b49e3e0d71bce665c,SP,1,recommend,POSITIVE,8.1
qualidade,4139faf4f621fe4b49e3e0d71bce665c,SP,1,quality,POSITIVE,3.6
super,4139faf4f621fe4b49e3e0d71bce665c,SP,1,super,POSITIVE,16.4
lindo,0666806082c797ed8410aadc2e08f286,SP,1,beautiful,POSITIVE,41.8
excelente,62b913bcab921594dd1136fa97a7b627,SP,1,excellent,POSITIVE,91.3
previsto,f810273bc84ceae52faa5a78522cd46d,PR,1,expected,POSITIVE,10.3
recomendo,881e07dca72b3b124ea46a389c69bb31,MS,1,recommend,POSITIVE,8.1
embalado,23976d6dc9224e9d1f9e38a7b6fb03df,SP,1,well-packed,POSITIVE,11.0
prazo,d65342a5836898c61a3ca324c2226927,SP,1,on-time,POSITIVE,5.6
chegou,d65342a5836898c61a3ca324c2226927,SP,1,arrived,POSITIVE,2.5
prazo,9e7752c172e3994115a2cd609a18de29,BA,1,on-time,POSITIVE,5.6
perfeito,9e7752c172e3994115a2cd609a18de29,BA,1,perfect,POSITIVE,48.0
conforme,9e7752c172e3994115a2cd609a18de29,BA,1,as-expected,POSITIVE,4.3
bom,4ab8b7a8e23908984157974ae4ad6436,SP,1,good,POSITIVE,13.5
previsto,4ab8b7a8e23908984157974ae4ad6436,SP,1,expected,POSITIVE,10.3
boa,b8615aa7e6248212cab23e120279acf2,MG,1,good(f),POSITIVE,4.9
momento,62fd709303ada1fdabb94af48092000b,SP,1,until-now,NEGATIVE,7.6
recomendo,264deac888717a54971fa3109f6709e3,SP,1,recommend,POSITIVE,8.1
somente,af1ffd059ac0a5f3996b4fe6c2863116,SP,1,somente,NEGATIVE,4.5
comprar,4cae9d93ca1f1266e9ddfc79f7ff85db,SP,1,buy-again,POSITIVE,3.1
excelente,d3397f49eba129958cca1d4ed73dba9a,SP,1,excellent,POSITIVE,91.3
entregaram,db0335818a0e49d9d5bbe1ce0a99310e,SP,1,entregaram,NEGATIVE,2.5
bom,7ae08d7647a19235b8c81f7769a1714a,SP,1,good,POSITIVE,13.5
quero,4d59391202a2a67c2e2fea6f349a67f5,SP,1,I-want-refund,NEGATIVE,12.0
dinheiro,4d59391202a2a67c2e2fea6f349a67f5,SP,1,money-back,NEGATIVE,31.2
conforme,83e32d204b3e92d83909d99925731162,MG,1,as-expected,POSITIVE,4.3
troca,83e32d204b3e92d83909d99925731162,MG,1,exchange,NEGATIVE,6.1
prazo,e01023596310bc78e2726329569e3d21,SP,1,on-time,POSITIVE,5.6
bom,e01023596310bc78e2726329569e3d21,SP,1,good,POSITIVE,13.5
bom,6e1e856a0fa5c51efd83408e3f8d1fe3,SP,1,good,POSITIVE,13.5
gostei,8298e94c8a2989b7c343d2021ef17fb0,SP,1,liked,POSITIVE,4.1
chegou,31641d348e3b49cd143c3bd490c100b9,SP,1,arrived,POSITIVE,2.5
dois,31641d348e3b49cd143c3bd490c100b9,SP,1,dois,NEGATIVE,5.5
prazo,93fe3d332271d38d6974bec644168f57,MG,1,on-time,POSITIVE,5.6
chegou,93fe3d332271d38d6974bec644168f57,MG,1,arrived,POSITIVE,2.5
gostei,93fe3d332271d38d6974bec644168f57,MG,1,liked,POSITIVE,4.1
prazo,c942d232f05adc081f767f145dd8fa36,SP,1,on-time,POSITIVE,5.6
dentro,c942d232f05adc081f767f145dd8fa36,SP,1,within,POSITIVE,5.8
recomendo,96123b9ae5a9cdfd4efe5fe402a94675,PR,1,recommend,POSITIVE,8.1
diferente,96123b9ae5a9cdfd4efe5fe402a94675,PR,1,different-item,NEGATIVE,6.3
prazo,a0727c663f544d6618123c94c779f29b,SP,1,on-time,POSITIVE,5.6
errado,e56bf94fb5b2e858e8b8896c565a96a0,SP,1,wrong,NEGATIVE,7.2
qualidade,04c28d1572e04b2b3e5b80ca7559e750,SP,1,quality,POSITIVE,3.6
prazo,f0b673967b0be0bfcc14490d3d1842a8,MG,1,on-time,POSITIVE,5.6
prazo,fa1ce52b7f5e83c4473226c0a7ad131a,SP,1,on-time,POSITIVE,5.6
dentro,fa1ce52b7f5e83c4473226c0a7ad131a,SP,1,within,POSITIVE,5.8
otimo,fa1ce52b7f5e83c4473226c0a7ad131a,SP,1,great,POSITIVE,40.4
atendimento,fa1ce52b7f5e83c4473226c0a7ad131a,SP,1,atendimento,POSITIVE,4.1
chegou,d1ec61b50c7780944fab32ad8b873c85,MG,1,arrived,POSITIVE,2.5
qualidade,d1ec61b50c7780944fab32ad8b873c85,MG,1,quality,POSITIVE,3.6
previsto,d1ec61b50c7780944fab32ad8b873c85,MG,1,expected,POSITIVE,10.3
adorei,d1ec61b50c7780944fab32ad8b873c85,MG,1,loved,POSITIVE,78.5
prazo,cfa438aab28ed50c386312e0e475dd82,SP,1,on-time,POSITIVE,5.6
gostei,cfa438aab28ed50c386312e0e475dd82,SP,1,liked,POSITIVE,4.1
dentro,cfa438aab28ed50c386312e0e475dd82,SP,1,within,POSITIVE,5.8
pedi,3451e358dcd1b3eb514821e4e9772ccc,SP,2,pedi,NEGATIVE,4.7
tinha,3451e358dcd1b3eb514821e4e9772ccc,SP,1,tinha,NEGATIVE,3.2
prazo,97552822029d7859e945e88913d3e814,SP,1,on-time,POSITIVE,5.6
atendimento,97552822029d7859e945e88913d3e814,SP,1,atendimento,POSITIVE,4.1
quero,5eca24d683e367960eb71efa3fbad661,SP,1,I-want-refund,NEGATIVE,12.0
receber,5eca24d683e367960eb71efa3fbad661,SP,1,yet-to-receive,NEGATIVE,4.7
somente,5eca24d683e367960eb71efa3fbad661,SP,1,somente,NEGATIVE,4.5
